,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,X_VALUE,Y_VALUE,latitude,longitude,sido,gu,dong
7693,AA0000552781,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,204331.0628,462139.3712,37.65888231,127.049084,서울특별시,도봉구,창4동
7694,AA0000091820,교육/보건,보건시설,기타보건시설,약국,지역약국,모아약국,208298.5113,454276.377,37.58801055,127.0939579,서울특별시,중랑구,면목본동
7695,AA0003135754,산업,서비스산업,금융/보험업,일반은행,부산은행,부산은행,198189.3774,451861.648,37.56628959,126.9795056,서울특별시,중구,명동
7696,AA0001386580,공공/환경,정치/사회/외교,외교시설,문화원,,동대문문화원,205632.037,452474.4745,37.5717957,127.0637536,서울특별시,동대문구,답십리2동
7697,AA0000048071,교육/보건,교육시설,유아교육기관,어린이집,,수피아어린이집,211983.0144,443547.6573,37.49130447,127.1354997,서울특별시,송파구,장지동
7698,AA0002115609,교육/보건,교육시설,중등교육기관,공립중학교,,문정중학교,211494.4089,443247.9425,37.48861023,127.1299701,서울특별시,송파구,문정1동
7699,AA0002108282,교육/보건,교육시설,초등교육기관,공립초등학교,,서울신서초등학교,187826.3544,446793.6213,37.5205482,126.862291,서울특별시,양천구,신정1동
7700,AA0006604240,교육/보건,보건시설,기타보건시설,약국,미분류,유림당약국,203560.182,461497.0095,37.65309805,127.0403445,서울특별시,도봉구,창5동
7701,AA0006791270,산업,서비스산업,언론/미디어,기타언론/미디어,,태유,193761.1753,443109.7417,37.48741546,126.9294572,서울특별시,관악구,신림동
7702,AA0002131989,교육/보건,교육시설,대학교,종합대학,부속시설,본관,196195.6417,445081.4273,37.5051937,126.9569737,서울특별시,동작구,흑석동
7703,AA0002115584,교육/보건,교육시설,중등교육기관,공립중학교,,삼성중학교,194959.3682,440899.253,37.46750607,126.9430204,서울특별시,관악구,대학동
7704,AA0006565517,교육/보건,보건시설,한의원,,,자연닮은한의원,190849.3745,443051.2605,37.4868643,126.8965341,서울특별시,구로구,구로3동
7705,AA0006525602,교육/보건,보건시설,병/의원,미분류,,강북중앙의원,203712.5037,462761.3197,37.66448865,127.042077,서울특별시,도봉구,방학1동
7706,AA0006567465,교육/보건,보건시설,한의원,,,한일한의원,200435.6079,452358.7888,37.57077049,127.0049309,서울특별시,종로구,종로5.6가동
7707,AA0003898090,산업,서비스산업,종합상품판매업,시장,전통시장,수유재래시장,202007.4388,459081.7872,37.63134199,127.0227419,서울특별시,강북구,수유1동
7708,AA0002122224,교육/보건,교육시설,유아교육기관,사립유치원,,명신유치원,191884.6645,445330.6258,37.50741117,126.9082149,서울특별시,영등포구,신길3동
7709,AA0006608249,교육/보건,보건시설,기타보건시설,약국,미분류,한유약국,205659.3081,452237.5257,37.56966064,127.0640605,서울특별시,동대문구,답십리2동
7710,AA0000552286,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행,198650.1182,451567.9843,37.56364449,126.9847213,서울특별시,중구,명동
7711,AA0003139267,교육/보건,보건시설,한의원,,,황제한의원,192696.6946,451028.1162,37.55875235,126.9173424,서울특별시,마포구,서교동
7712,AA0006558616,교육/보건,보건시설,한의원,,,경희라파한의원,187932.4732,450729.6689,37.55601329,126.8634267,서울특별시,강서구,등촌1동
7713,AA0002110338,교육/보건,교육시설,초등교육기관,공립초등학교,,서울동구로초등학교,190491.2876,443983.7134,37.49526214,126.8924731,서울특별시,구로구,구로4동
7714,AA0000092983,교육/보건,보건시설,기타보건시설,약국,지역약국,제일메디칼약국,185566.575,448662.3143,37.53735252,126.8366916,서울특별시,강서구,화곡1동
7715,AA0000214430,레저/관광/예술,문화/예술시설,박물관,국립박물관,,조세박물관,198215.6192,452758.1355,37.57436696,126.9798005,서울특별시,종로구,종로1.2.3.4가동
7716,AA0006567027,교육/보건,보건시설,한의원,,,튼튼마디한의원,187771.9176,447436.5743,37.52634049,126.8616645,서울특별시,양천구,신정4동
7717,AA0000164647,교육/보건,보건시설,한의원,,,삼성한의원,207554.3121,455009.7093,37.59462421,127.0855395,서울특별시,중랑구,상봉2동
7718,AA0006503999,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,198822.9695,443704.8463,37.49279771,126.9866903,서울특별시,서초구,방배본동
7719,AA0002130683,교육/보건,교육시설,대학교,종합대학,부속시설,골프장,211735.9568,446740.6318,37.52007643,127.132757,서울특별시,송파구,오륜동
7720,AA0010145002,산업,서비스산업,종합상품판매업,편의점,바이더웨이,세븐일레븐,201489.5915,459015.0028,37.63074125,127.0168752,서울특별시,강북구,수유1동
7721,AA0009181606,산업,서비스산업,종합상품판매업,편의점,GS25,GS25,192974.9893,445912.6397,37.51266408,126.920541,서울특별시,영등포구,신길1동
7722,AA0006568186,교육/보건,보건시설,한의원,,,효정한의원,199299.8899,451470.4019,37.562766,126.9920758,서울특별시,중구,필동
7723,AA0002571924,레저/관광/예술,문화/예술시설,공연/연극장,미분류,,국립국악원,200756.4581,442059.4694,37.47797317,127.0085522,서울특별시,서초구,서초3동
7724,AA0006561110,교육/보건,보건시설,한의원,,,마천한의원,213281.4425,444130.7869,37.49654074,127.1501924,서울특별시,송파구,마천1동
7725,AA0003885834,레저/관광/예술,문화/예술시설,박물관,미분류,,국민대학교박물관,199429.4569,457011.2493,37.61268872,126.993538,서울특별시,성북구,정릉3동
7726,AA0006559736,교육/보건,보건시설,한의원,,,김수성한의원,211769.445,449661.9867,37.54639737,127.1331826,서울특별시,강동구,천호2동
7727,AA0009424941,산업,서비스산업,종합상품판매업,편의점,CU,CU,202419.527,462286.2411,37.6602126,127.027421,서울특별시,도봉구,방학3동
7728,AA0006791397,산업,서비스산업,언론/미디어,기타언론/미디어,,피도안마른녀석들,192765.7852,458532.3525,37.62636539,126.9180502,서울특별시,은평구,갈현1동
7729,AA0000092193,교육/보건,보건시설,기타보건시설,약국,지역약국,약손약국,194773.1033,454672.559,37.59160268,126.9408169,서울특별시,서대문구,홍은2동
7730,AA0006790929,산업,서비스산업,언론/미디어,기타언론/미디어,,실타래미디어,199173.4734,454735.0004,37.59217974,126.9906413,서울특별시,성북구,성북동
7731,AA0009429092,교육/보건,보건시설,기타보건시설,약국,미분류,SK약국,205360.4568,453127.2884,37.57767913,127.0606841,서울특별시,동대문구,전농2동
7732,AA0006562296,교육/보건,보건시설,한의원,,,불암한의원,203370.5618,453335.7846,37.5795671,127.0381581,서울특별시,동대문구,제기동
7733,AA0005537029,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,207505.5389,454963.4313,37.59420765,127.0849867,서울특별시,중랑구,상봉2동
7734,AA0006510918,산업,서비스산업,종합상품판매업,편의점,CU,씨유,208033.2203,455626.504,37.60017742,127.090969,서울특별시,중랑구,상봉1동
7735,AA0000116372,교육/보건,보건시설,병/의원,정신과,,마음누리정신과의원,188982.0524,447308.9565,37.52520589,126.8753566,서울특별시,양천구,목1동
7736,AA0000092807,교육/보건,보건시설,기타보건시설,약국,지역약국,대학약국,189697.9213,443619.3626,37.49197081,126.8835067,서울특별시,구로구,구로2동
7737,AA0002128289,교육/보건,교육시설,고등교육기관,사립고등학교,,경성고등학교,192843.9644,451552.0997,37.56347457,126.9190041,서울특별시,마포구,연남동
7738,AA0000551681,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,209323.6179,446245.6173,37.51564386,127.1054624,서울특별시,송파구,잠실6동
7739,AA0000047826,교육/보건,교육시설,유아교육기관,어린이집,,한사랑어린이집,213291.6402,444470.9787,37.49960573,127.1503138,서울특별시,송파구,마천2동
7740,AA0006601510,교육/보건,보건시설,한의원,,,남양당한의원,201472.7235,460115.3441,37.64065519,127.0166863,서울특별시,강북구,인수동
7741,AA0006788344,산업,서비스산업,언론/미디어,기타언론/미디어,,가원인터내셔널,201026.4201,454880.9182,37.59349424,127.0116223,서울특별시,성북구,성북동
7742,AA0006597893,교육/보건,보건시설,기타보건시설,약국,미분류,명약국,190973.2808,441947.4987,37.47692054,126.8979486,서울특별시,금천구,독산1동
7743,AA0006558326,교육/보건,보건시설,한의원,,,강북신광한의원,198023.5148,451635.6781,37.56425327,126.9776288,서울특별시,중구,소공동
7744,AA0000164093,교육/보건,보건시설,한의원,,,피브나라한의원,207867.0479,454331.103,37.58850741,127.0890734,서울특별시,중랑구,면목본동
7745,AA0009425119,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행,204402.049,464960.8641,37.68430304,127.0499055,서울특별시,도봉구,도봉2동
7746,AA0006650780,교육/보건,보건시설,기타보건시설,약국,온누리,참진온누리약국,196110.1108,451384.4051,37.56198322,126.955973,서울특별시,서대문구,충현동
7747,AA0002131141,교육/보건,교육시설,대학교,종합대학,부속시설,미술학부관,203140.5421,454638.0735,37.59130145,127.0355596,서울특별시,성북구,종암동
7748,AA0002131783,교육/보건,교육시설,대학교,종합대학,부속시설,본관,194684.0541,451291.7857,37.5611416,126.9398331,서울특별시,서대문구,신촌동
7749,AA0006790741,산업,서비스산업,언론/미디어,기타언론/미디어,,브이에스크리에이티브,200968.6404,443171.0303,37.48798823,127.0109526,서울특별시,서초구,서초3동
7750,AA0009532359,산업,서비스산업,종합상품판매업,편의점,CU,CU,198326.8478,443503.1338,37.4909795,126.9810807,서울특별시,동작구,사당2동
7751,AA0000090498,교육/보건,보건시설,기타보건시설,약국,지역약국,신흥약국,206215.5717,459556.3895,37.63559926,127.0704192,서울특별시,노원구,하계1동
7752,AA0000214424,레저/관광/예술,문화/예술시설,박물관,국립박물관,,공연예술박물관,200045.3992,450488.9837,37.55392371,127.0005138,서울특별시,중구,장충동
7753,AA0002131795,교육/보건,교육시설,대학교,종합대학,부속시설,종합관,194505.4525,451956.0911,37.56712592,126.9378067,서울특별시,서대문구,신촌동
7754,AA0010127835,교육/보건,보건시설,한의원,,,효담한의원,200871.7649,454428.9183,37.58942192,127.0098705,서울특별시,성북구,삼선동
7755,AA0000042971,교육/보건,교육시설,유아교육기관,어린이집,,동선어린이집,201338.442,455087.6596,37.59535656,127.0151557,서울특별시,성북구,동선동
7756,AA0002115008,교육/보건,교육시설,중등교육기관,공립중학교,,연북중학교,194566.1896,453137.8682,37.57777403,126.9384854,서울특별시,서대문구,연희동
7757,AA0000113296,교육/보건,보건시설,병/의원,정형외과,,고석주정형외과의원,198301.1846,442872.7528,37.48529967,126.9807919,서울특별시,동작구,사당2동
7758,AA0002129164,교육/보건,교육시설,기타교육기관,미분류,,가온동B,194408.7196,460164.7296,37.64108432,126.936649,서울특별시,은평구,진관동
7759,AA0002571824,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,연우소극장,200154.9264,454157.9981,37.58698135,127.0017541,서울특별시,종로구,혜화동
7760,AA0000554246,산업,서비스산업,금융/보험업,일반은행,하나은행,하나은행,190886.643,443756.7265,37.49322096,126.8969467,서울특별시,영등포구,대림3동
7761,AA0005535167,산업,서비스산업,금융/보험업,일반은행,새마을금고,새마을금고,202730.3369,451638.7115,37.56427868,127.0309038,서울특별시,성동구,왕십리도선동
7762,AA0006502301,산업,서비스산업,종합상품판매업,편의점,세븐일레븐,세븐일레븐,195466.8796,444795.4466,37.50261371,126.9487333,서울특별시,동작구,상도1동
7763,AA0010072719,숙박/음식,숙박시설,기타숙박시설,,,Kguesthouse동대문5호점,200606.8677,451758.4651,37.5653615,127.006869,서울특별시,중구,광희동
7764,AA0002590855,행정,중앙행정기관,중앙행정부처,산하기관,,영등포구자유총연맹,191702.9657,446013.9211,37.51356607,126.9061522,서울특별시,영등포구,영등포본동
7765,AA0006926331,산업,서비스산업,종합상품판매업,할인매장,홈플러스익스프레스,홈플러스익스프레스,192080.7879,455477.5386,37.59883624,126.9103236,서울특별시,은평구,신사1동
7766,AA0006600122,교육/보건,보건시설,기타보건시설,약국,미분류,새은약국,188137.566,450726.7583,37.55598973,126.8657479,서울특별시,강서구,염창동
7767,AA0006565609,교육/보건,보건시설,한의원,,,잠실본한의원,207329.359,445579.7582,37.50966244,127.0828981,서울특별시,송파구,잠실본동
7768,AA0002118329,교육/보건,교육시설,유아교육기관,국공립유치원,,서신초등학교병설유치원,191843.3299,454795.0145,37.59268469,126.9076423,서울특별시,은평구,신사2동
